time	mmag
4.808741	-0.3876
4.809422	0.1338
4.810103	-1.0489
4.810785	-1.2216
4.811466	-0.9789
4.812147	-1.2044
4.812828	-0.9137
4.813509	-1.4763
4.814190	-1.9201
4.814871	-2.4203
4.815553	-2.5928
4.816234	-2.5685
4.816915	-2.1128
4.817596	-2.6440
4.818277	-2.4734
4.818958	-2.4315
4.819639	-2.7211
4.820321	-2.9237
4.821002	-2.5870
4.821683	-2.5706
4.822364	-2.3168
4.823045	-1.8821
4.823726	-1.8953
4.824407	-2.4135
4.825089	-1.4750
4.825769	-1.4245
4.826450	-1.3971
4.827132	-1.1185
4.827813	-0.8028
4.828494	-0.5707
4.829175	-0.4394
4.829856	0.1515
4.830537	-0.0042
4.831218	0.6995
4.831900	0.7828
4.832581	1.4765
4.833261	1.3925
4.833943	1.4641
4.834624	1.4962
4.835305	1.7173
4.835986	2.5905
4.836668	2.1453
4.837348	2.1862
4.838030	2.4779
4.838711	2.6023
4.839392	2.6757
4.840073	2.6823
4.840754	2.5281
4.841435	3.1388
4.842116	2.8663
4.842797	2.6616
4.843479	2.4598
4.844160	2.0429
4.844841	2.3925
4.845522	2.4410
4.846203	2.3690
4.846884	1.6696
4.847565	1.2862
4.848247	1.3745
4.848927	1.2031
4.849608	1.1589
4.850290	0.6750
4.850971	0.3691
4.851652	0.4139
4.852333	-0.2894
4.853014	-0.6368
4.853695	-0.7009
4.854377	-0.9225
4.855058	-1.0145
4.855739	-1.0582
4.856420	-1.4874
4.857101	-1.6353
4.857782	-1.8868
4.858463	-2.1224
4.859145	-2.4221
4.859826	-2.6241
4.860507	-2.7123
4.861188	-2.7214
4.861869	-2.6236
4.862550	-2.7090
4.863231	-2.6247
4.863912	-2.6417
4.864594	-2.8352
4.865274	-2.3101
4.865956	-2.3340
4.866637	-2.3296
4.867318	-2.2216
4.867999	-2.0980
4.868680	-1.6657
4.869361	-1.6590
4.870042	-1.4215
4.870724	-1.1750
4.871405	-0.6811
4.872086	-0.5010
4.872767	-0.4307
4.873448	-0.4231
4.874129	0.6044
4.874810	0.1755
4.875492	1.0546
4.876173	0.9558
4.876853	0.9829
4.877535	1.4849
4.878216	1.5798
4.878897	1.8999
4.879578	1.9244
4.880260	2.1152
4.880940	2.4319
4.881621	2.5955
4.882303	2.5407
4.882984	2.8680
4.883665	2.9547
4.884346	2.6278
4.885027	3.0293
4.885708	2.8363
4.886389	2.6018
4.887071	2.5744
4.887752	-1.7447
4.888433	2.5127
4.889114	2.3322
4.889795	1.8083
4.890476	2.1259
4.891157	1.8645
4.891839	1.5100
4.892519	1.3430
4.893201	1.1042
4.893882	0.7047
4.894563	0.2898
4.895244	0.3569
4.895925	0.2581
4.896606	-0.2671
4.897287	-0.1817
4.897968	-0.6413
4.898650	-1.3960
4.899331	-1.3402
4.900012	-1.5814
4.900693	-1.8560
4.901374	-1.4945
4.902055	-2.2694
4.902736	-2.2492
4.903418	-2.2503
4.904099	-2.9217
4.904779	-2.6579
4.905461	-2.5929
4.906142	-2.7155
4.906823	-2.7889
4.907504	-2.6272
4.908185	-2.9058
4.908866	-2.9883
4.909548	-2.9998
4.910229	-2.1337
4.910910	-2.4887
4.911591	-1.9855
4.912272	-2.2537
4.912953	-1.5066
4.913634	-1.5132
4.914316	-1.5631
4.914997	-1.3686
4.915678	-0.4803
4.916359	-0.8434
4.917040	-0.3303
4.917721	0.0093
4.918402	-0.2166
4.919083	0.3392
4.919765	0.7009
4.920445	1.5372
4.921126	1.4520
4.921808	1.8943
4.922489	1.8713
4.923170	1.6909
4.923851	2.2931
4.924532	2.0982
4.925213	2.0292
4.925895	2.6758
4.926576	2.7018
4.927257	2.6593
4.927938	2.9426
4.928619	2.9297
4.929300	2.3164
4.929981	2.7282
4.930663	2.8642
4.931344	2.6868
4.932024	2.3522
4.932706	2.8653
4.933387	2.2708
4.934068	2.3073
4.934749	2.1119
4.935431	1.4706
4.936111	1.5495
4.936792	1.2443
4.937474	1.4288
4.938155	0.6916
4.938836	0.2141
4.939517	0.1637
4.940198	0.2055
4.940879	-0.3971
4.941560	-0.6630
4.942242	-0.8127
4.942923	-0.9667
4.943604	-1.5289
4.944285	-2.0069
4.944966	-1.8659
4.945647	-1.5775
4.946328	-1.7414
4.947010	-2.4796
4.947690	-2.5571
4.948371	-2.4777
4.949053	-2.5756
4.949734	-2.7125
4.950415	-3.0909
4.951096	-2.5672
4.951777	-2.9634
4.952458	-2.5314
4.953139	-2.8691
4.953821	-2.7488
4.954502	-2.6967
4.955183	-2.5365
4.955864	-2.3808
4.956545	-2.2958
4.957226	-1.9264
4.957907	-1.9334
4.958589	-1.3402
4.959270	-1.1311
4.959950	-0.8135
4.960632	-0.5301
4.961313	0.0631
4.961994	-0.3940
4.962675	0.1910
4.963356	0.3306
4.964037	0.5387
4.964719	1.1479
4.965400	1.0517
4.966081	1.8225
4.966762	1.7151
4.967443	2.2025
4.968124	2.0199
4.968805	2.3364
4.969487	2.5482
4.970168	2.7454
4.970849	3.2159
4.971530	2.7916
4.972211	2.9324
4.972892	2.8795
4.973573	2.4999
4.974254	2.8334
4.974936	2.6563
4.975616	2.7826
4.976297	2.1709
4.976979	2.3682
4.977660	2.1931
4.978341	1.9141
4.979022	1.9529
4.979703	1.8613
4.980384	0.9428
4.981066	0.6912
4.981747	1.1858
4.982428	0.6435
4.983109	0.8028
4.983790	0.0219
4.984471	-0.1629
4.985152	-0.3908
4.985834	-0.8551
4.986515	-0.8905
4.987195	-1.4565
4.987877	-1.6556
4.988558	-1.6783
4.989239	-1.5021
4.989920	-1.9094
4.990601	-2.0502
4.991282	-3.0079
4.991963	-2.2441
4.992645	-2.6962
4.993326	-2.7603
4.994007	-3.0454
4.994688	-2.6237
4.995369	-2.4894
4.996050	-2.9776
4.996731	-2.4694
4.997413	-2.7281
4.998094	-2.2627
4.998775	-2.8555
4.999456	-2.4848
5.000137	-2.2827
5.000818	-2.1198
5.001499	-1.7961
5.002181	-1.2358
5.002861	-1.4676
5.003542	-1.2460
5.004224	-0.6403
5.004905	-0.5803
5.005586	-0.0437
5.006267	0.2279
5.006948	0.4590
5.007629	0.3413
5.008310	0.9912
5.008992	0.8260
5.009673	1.4491
5.010354	1.3155
5.011035	2.1034
5.011716	1.8944
5.012397	2.2293
5.013078	2.3342
5.013760	2.7836
5.014441	2.7759
5.015121	2.7265
5.015803	3.0108
5.016484	2.8497
5.017165	2.7339
5.017846	2.7559
5.018528	2.8454
5.019208	2.8175
5.019890	2.7372
5.020571	2.4609
5.021252	2.6746
5.021933	2.1494
5.022614	2.0410
5.023295	1.6699
5.023976	1.6652
5.024658	1.6486
5.025339	1.0464
5.026020	0.9077
5.026701	0.2755
5.027382	0.7555
5.028063	0.0839
5.028744	-0.7500
5.029425	-0.4968
5.030107	-1.0927
5.030787	-0.9501
5.031468	-1.2814
5.032150	-1.5097
5.032831	-1.7712
5.033512	-1.8139
5.034193	-2.0695
5.034874	-2.2356
5.035555	-2.2972
5.036237	-2.3057
5.036918	-2.4963
5.037599	-2.9224
5.038280	-2.9977
5.038961	-2.8580
5.039642	-2.8442
5.040323	-2.7129
5.041005	-2.5789
5.041686	-2.3547
5.042367	-2.2503
5.043048	-2.5979
5.043729	-2.0031
5.044410	-2.5354
5.045091	-1.8858
5.045772	-1.5939
5.046453	-1.6939
5.047134	-1.1921
5.047816	-1.1642
5.048497	-1.0616
5.049178	-0.4573
5.049859	-0.2936
5.050540	0.1243
5.051221	0.5543
5.051902	0.7744
5.052584	0.5701
5.053265	1.3331
5.053946	1.5935
5.054627	1.4075
5.055308	1.5213
5.055989	1.9758
5.056670	2.4876
5.057352	2.5842
5.058033	2.4244
5.058713	2.6671
5.059395	2.7858
5.060076	3.0493
5.060757	2.9043
5.061438	2.6161
5.062119	2.7997
5.062800	3.0555
5.063481	2.5683
5.064163	2.5752
5.064844	2.3815
5.065525	2.4236
5.066206	2.0854
5.066887	2.1458
5.067568	1.6042
5.068249	1.3909
5.068931	1.1681
5.069612	0.9487
5.070292	0.7502
5.070974	0.2196
5.071655	0.1470
5.072336	-0.2052
5.073017	0.0343
5.073699	-0.7161
5.074379	-1.0508
5.075060	-0.8242
5.075742	-1.2725
5.076423	-1.9244
5.077104	-1.6391
5.077785	-1.8472
5.078466	-2.4255
5.079147	-2.8896
5.079829	-2.5021
5.080510	-2.7739
5.081191	-2.9512
5.081872	-2.8459
5.082553	-2.7965
5.083234	-2.8673
5.083915	-2.8553
5.084597	-2.8333
5.085278	-2.5883
5.085958	-2.3755
5.086640	-2.6583
5.087321	-2.2573
5.088002	-2.1982
5.088683	-1.7591
5.089364	-1.9567
5.090045	-1.4916
5.090726	-1.3891
5.091408	-1.0867
5.092089	-1.0313
5.092770	-0.1580
5.093451	0.0671
5.094132	0.0461
5.094813	0.3775
5.095494	0.4905
5.096176	0.5846
5.096857	0.9549
5.097538	1.4479
5.098219	1.3437
5.098900	1.7651
5.099581	1.7797
5.100262	1.8906
5.100943	2.7233
5.101624	2.6121
5.102305	2.3830
5.102987	2.7119
5.103668	2.7659
5.104349	2.9787
5.105030	3.2256
5.105711	2.8093
5.106392	2.8054
5.107073	2.8001
5.107755	2.7499
5.108436	2.7454
5.109117	2.5821
5.109798	2.3508
5.110479	2.2504
5.111160	1.7890
5.111841	1.4923
5.112523	1.1384
5.113204	1.1528
5.113884	1.1994
5.114566	0.9435
5.115247	0.4164
5.115928	0.1210
5.116609	-0.3170
5.117290	-0.0402
5.117971	-0.5842
5.118653	-0.9785
5.119334	-1.0573
5.120015	-1.3327
5.120696	-1.9199
5.121377	-1.8945
5.122058	-2.1493
5.122739	-2.3655
5.123420	-2.3103
5.124102	-2.6208
5.124783	-2.7105
5.125463	-2.7806
5.126145	-2.9514
5.126826	-2.8113
5.127507	-2.7474
5.128188	-2.9267
5.128870	-2.7205
5.129550	-2.8136
5.130231	-2.7655
5.130913	-2.3841
5.131594	-2.3220
5.132275	-1.8071
5.132956	-1.8261
5.133637	-1.7849
5.134318	-1.5095
5.134999	-1.2370
5.135681	-0.9450
5.136362	-0.4770
5.137043	-0.3449
5.137724	-0.3979
5.138405	0.0150
5.139086	0.2970
5.139767	0.0947
5.140449	0.9877
5.141129	1.0573
5.141811	1.2449
5.142492	1.3172
5.143173	1.4211
5.143854	2.0600
5.144535	1.7884
5.145216	2.4459
5.145897	2.4211
5.146578	2.7524
5.147260	2.0013
5.147941	2.4360
5.148622	2.2873
5.149303	2.5252
5.149984	2.7375
5.150665	2.8638
5.151347	2.3442
5.152028	2.4139
5.152709	2.3244
5.153390	2.0187
5.154071	2.3662
5.154752	1.5745
5.155433	1.6764
5.156114	1.7213
5.156796	1.2296
5.157476	0.9820
5.158158	0.8398
5.158839	0.9194
5.159520	-0.0649
5.160201	0.1589
5.160882	-0.3113
5.161563	-0.4031
5.162244	-0.4370
5.162925	-0.8962
5.163607	-1.4559
5.164288	-1.6559
5.164969	-1.6296
5.165650	-1.5612
5.166331	-2.1094
5.167012	-2.1568
5.167694	-2.2826
5.168375	-2.6479
5.169055	-2.5863
5.169737	-2.7841
5.170418	-2.9470
5.171099	-2.5663
5.171780	-2.6568
5.172462	-2.6875
5.173142	-2.7523
5.173824	-2.5735
5.174505	-2.5792
5.175186	-2.3543
5.175867	-1.7406
5.176548	-1.9653
5.177229	-1.9408
5.177910	-1.4977
5.178591	-1.0904
5.179273	-0.8918
5.179954	-0.7756
5.180634	-0.6100
5.181316	-0.1383
5.181997	0.1034
5.182678	0.3052
5.183359	0.3930
5.184041	0.9256
5.184721	0.9694
5.185402	0.9250
5.186084	1.8337
5.186765	1.2353
5.187446	1.9347
5.188127	1.7586
5.188808	2.2181
5.189489	2.2822
5.190170	2.6216
5.190852	2.6659
5.191533	2.5652
5.192214	2.9779
5.192895	2.4975
5.193576	2.6041
5.194257	2.5135
5.194938	2.1918
5.195620	2.4742
5.196301	2.2905
5.196982	2.5046
5.197663	2.3232
5.198344	2.1062
5.199025	1.9988
5.199706	1.2612
5.200387	1.0692
5.201068	1.1430
5.201749	0.9992
5.202431	0.6130
5.203112	0.5263
5.203793	0.4382
5.204474	-0.1536
5.205155	-0.3814
5.205836	-0.3343
5.206518	-0.8510
5.207199	-1.1712
5.207880	-1.0448
5.208561	-1.3064
5.209242	-1.6986
5.209923	-1.8115
5.210604	-2.0052
5.211286	-2.3500
5.211967	-3.3795
5.212647	-2.7035
5.213329	-2.3632
5.214010	-2.1285
5.214691	-2.0605
5.215372	-2.7223
5.216053	-2.4138
5.216734	-2.2894
5.217415	-2.2614
5.218097	-2.5354
5.218778	-2.2799
5.219459	-1.8047
5.220140	-1.9184
5.220821	-2.0324
5.221502	-1.7206
5.222183	-1.1476
5.222865	-0.9233
5.223546	-1.1225
5.224226	-0.5175
5.224908	-0.0958
5.225589	-0.0968
5.226270	0.0795
5.226951	-0.0039
5.227633	0.8137
5.228313	1.0623
5.228994	0.9725
5.229676	1.1557
5.230357	1.8560
5.231038	1.5555
5.231719	2.0589
5.232400	2.1587
5.233081	2.2529
5.233762	2.3039
5.234444	2.6530
5.235125	2.4143
5.235806	2.6212
5.236487	2.4824
5.237168	2.1892
5.237849	2.8412
5.238530	2.2187
5.239212	2.3981
5.239892	2.3554
5.240573	2.0927
5.241255	2.0414
5.241936	2.2949
5.242617	1.6588
5.243298	1.4748
5.243979	1.7114
5.244660	0.7624
5.245342	1.4461
5.246023	0.9326
5.246704	0.4406
5.247385	-0.0451
5.248066	0.1763
5.248747	-0.5769
5.249428	-0.7007
5.250109	-0.8323
5.250791	-0.9810
5.251472	-1.3153
5.252153	-1.0582
5.252834	-1.4007
5.253515	-1.9808
5.254196	-1.8829
5.254877	-1.7078
5.255558	-2.1313
5.256239	-2.0751
5.256920	-2.6609
5.257602	-2.7129
5.258283	-2.4199
5.258964	-2.6176
5.259645	-2.7660
5.260326	-2.3380
5.261007	-2.4300
5.261689	-2.0572
5.262370	-2.4148
5.263051	-2.1774
5.263732	-1.7151
5.264413	-1.6565
5.265094	-1.7595
5.265775	-1.8001
5.266457	-0.9883
5.267138	-1.2779
5.267818	-0.9015
5.268500	-0.5855
5.269181	-0.3862
5.269862	-0.5602
5.270543	0.2963
5.271224	0.5811
5.271905	0.8483
5.272586	0.3677
5.273267	1.2072
5.273949	1.2259
5.274630	1.8224
5.275311	1.6802
5.275992	2.0039
5.276673	1.7475
5.277354	2.1291
5.278035	2.8532
5.278717	2.7759
5.279397	2.5394
5.280079	2.0255
5.280760	2.6285
5.281441	2.5060
5.282122	2.3266
5.282804	2.5460
5.283484	2.3425
5.284165	2.1748
5.284847	2.2113
5.285528	1.8808
5.286209	1.9813
5.286890	1.8030
5.287571	1.7894
5.288252	1.2902
5.288933	0.9863
5.289614	0.7864
5.290296	0.7059
5.290977	0.3526
5.291658	0.1004
5.292339	-0.2319
5.293020	-0.5758
5.293701	-0.6822
5.294383	-0.9212
5.295063	-1.0902
5.295744	-1.0076
5.296426	-1.6084
5.297107	-2.0250
5.297788	-1.4605
5.298469	-2.0687
5.299150	-2.3588
5.299831	-2.4711
5.300512	-2.3167
5.301194	-1.6986
5.301875	-2.4678
5.302556	-2.5365
5.303237	-2.5006
5.303918	-2.4442
5.304599	-2.2987
5.305280	-2.7968
5.305962	-2.4054
5.306643	-2.1360
5.307324	-2.1445
5.308005	-1.9797
5.308686	-1.8722
5.309367	-1.6809
5.310048	-0.9298
5.310730	-1.4049
5.311410	-0.6138
5.312091	-0.8922
5.312773	-0.3322
5.313454	-0.0577
5.314135	0.2881
5.314816	0.3654
5.315497	0.4740
5.316178	0.8061
5.316860	1.1201
5.317541	1.4654
5.318222	1.6387
5.318903	1.8820
5.319584	1.7187
5.320265	2.2538
5.320946	2.4976
5.321628	2.0542
5.322309	2.2139
5.322989	2.0429
5.323671	2.6871
5.324352	2.5578
5.325033	2.5857
5.325714	2.2332
5.326395	2.3187
5.327076	2.2431
5.327757	2.1115
5.328438	1.9167
5.329120	2.0498
5.329801	1.6711
5.330482	1.3037
5.331163	1.6268
5.331844	1.6716
5.332525	0.8438
5.333206	0.8796
5.333888	0.4644
5.334569	0.3305
5.335250	-0.1650
5.335931	-0.0167
5.336612	-0.1010
5.337293	-0.4486
5.337974	-0.7460
5.338655	-1.3533
5.339336	-1.1118
5.340018	-1.3686
5.340699	-1.4172
5.341380	-1.6440
5.342061	-1.8076
5.342742	-2.2414
5.343423	-2.1981
5.344104	-1.9963
5.344786	-2.3423
5.345467	-2.4947
5.346148	-2.1260
5.346829	-2.0818
5.347510	-2.7429
5.348191	-2.3380
5.348872	-2.7188
5.349554	-2.1942
5.350235	-2.2390
5.350915	-1.8868
5.351597	-2.0416
5.352278	-1.6690
5.352959	-1.4682
5.353640	-1.3321
5.354321	-0.9471
5.355002	-0.9882
5.355683	-0.6947
5.356365	-0.2633
5.357046	-0.4877
5.357727	0.3358
5.358408	0.3394
5.359089	0.0841
5.359770	0.7966
5.360451	0.8523
5.361133	1.0561
5.361814	1.1587
5.362494	1.3214
5.363176	1.9581
5.363857	2.0176
5.364538	1.6381
5.365219	2.4717
5.365901	2.4519
5.366581	2.0236
5.367262	2.3063
5.367944	2.5854
5.368625	2.2334
5.369306	2.2739
5.369987	2.2191
5.370668	2.0641
5.371349	2.2412
5.372030	2.1547
5.372712	1.9719
5.373393	2.0905
5.374074	1.6760
5.374755	1.9279
5.375436	0.8948
5.376117	1.0468
5.376799	0.4799
5.377480	0.9766
5.378160	0.2561
5.378842	0.1667
5.379523	0.0961
5.380204	-0.5085
5.380885	-0.2503
5.381566	-0.9464
5.382247	-1.2033
5.382928	-1.1390
5.383609	-1.7925
5.384291	-1.3124
5.384972	-1.5426
5.385653	-1.9606
5.386334	-1.7822
5.387015	-2.1504
5.387696	-2.2771
5.388378	-2.1346
5.389059	-2.2542
5.389740	-2.6312
5.390421	-2.4292
5.391102	-2.3937
5.391783	-1.5190
5.392464	-2.3059
5.393145	-1.9427
5.393826	-2.3477
5.394507	-1.8617
5.395189	-1.7119
5.395870	-1.7350
5.396551	-1.4216
5.397232	-1.2725
5.397913	-1.0464
5.398594	-0.5549
5.399275	-0.6232
5.399957	-0.4905
5.400638	-0.0540
5.401319	-0.3191
5.402000	-0.1091
5.402681	0.3466
5.403362	0.7013
5.404043	0.5704
5.404725	1.0236
5.405406	1.1983
5.406086	1.2962
5.406768	1.6076
5.407449	1.9274
5.408130	1.9207
5.408811	1.8639
5.409492	2.4066
5.410173	2.5670
5.410854	2.3302
5.411535	2.5558
5.412217	2.6018
5.412898	2.6967
5.413579	2.7940
5.414260	2.4091
5.414941	2.3190
5.415622	1.9829
5.416304	1.8274
5.416985	2.1548
5.417665	1.6177
5.418347	1.5191
5.419028	1.6141
5.419709	0.8010
5.420390	0.7298
5.421072	0.5824
5.421752	0.5843
5.422433	0.1713
5.423115	-0.0522
5.423796	-0.3528
5.424477	-0.7139
5.425158	-0.8666
5.425839	-0.7516
5.426520	-1.5081
5.427201	-1.5159
5.427883	-1.6646
5.428564	-1.5210
5.429245	-1.3925
5.429926	-2.0062
5.430607	-1.8758
5.431288	-2.0107
5.431969	-1.8811
5.432650	-2.5018
5.433331	-1.8009
5.434012	-2.3948
5.434694	-2.2537
5.435375	-2.4459
5.436056	-2.2839
5.436737	-2.1098
5.437418	-2.1729
5.438099	-1.9838
5.438780	-2.0420
5.439462	-1.6019
5.440143	-1.6829
5.440824	-1.1258
5.441505	-1.3519
5.442186	-1.1046
5.442867	-0.3961
5.443548	-1.0594
5.444230	-0.1320
5.444911	-0.2970
5.445592	0.3766
5.446273	0.7560
5.446954	1.0088
5.447635	1.0825
5.448316	1.2113
5.448997	1.4303
5.449678	1.3208
5.450360	1.6205
5.451041	1.9099
5.451722	1.7981
5.452403	2.0917
5.453084	2.0516
5.453765	2.4865
5.454446	2.5174
5.455128	2.4489
5.455809	2.4079
5.456490	2.3892
5.457171	2.3410
5.457852	2.2461
5.458533	1.9373
5.459214	2.4224
5.459896	1.8037
5.460577	2.0794
5.461257	2.0724
5.461939	1.7640
5.462620	1.8229
5.463301	1.4312
5.463982	1.1150
5.464664	0.7020
5.465344	0.1365
5.466025	0.6242
5.466706	0.1874
5.467388	-0.2712
5.468069	-0.1632
5.468750	-0.7634
5.469431	-0.5454
5.470112	-1.0168
5.470793	-1.4888
5.471474	-1.6008
5.472156	-1.1983
5.472836	-1.9570
5.473518	-2.2833
5.474199	-2.1792
5.474880	-1.9035
5.475561	-2.3630
5.476243	-2.2344
5.476923	-2.3559
5.477604	-2.2524
5.478286	-2.2549
5.478967	-1.9275
5.479648	-2.4877
5.480329	-2.4823
5.481010	-2.0909
5.481691	-2.3018
5.482372	-1.7430
5.483054	-1.9399
5.483735	-1.4954
5.484416	-1.4499
5.485097	-1.4048
5.485778	-0.9483
5.486459	-0.8585
5.487140	-0.4216
5.487821	-0.1198
5.488503	-0.1463
5.489183	0.1344
5.489865	0.0318
5.490546	0.5341
5.491227	0.7143
5.491908	1.3294
5.492589	1.3367
5.493270	1.2803
5.493951	1.6573
5.494633	2.0115
5.495314	2.2328
5.495995	1.6770
5.496676	2.3780
5.497357	2.5767
5.498038	2.8222
5.498719	2.2946
5.499401	2.2222
5.500082	2.2530
5.500763	2.3738
5.501444	2.1192
5.502125	2.6495
5.502806	2.1176
5.503487	2.1327
5.504169	2.0825
5.504849	1.8961
5.505531	1.6027
5.506212	0.8668
5.506893	1.1356
5.507574	0.8897
5.508255	0.8922
5.508936	0.6675
5.509617	0.7508
5.510298	0.0880
5.510980	-0.1215
5.511661	-0.5857
5.512342	-0.6249
5.513023	-0.3002
5.513704	-0.8729
5.514385	-1.2056
5.515066	-1.4922
5.515748	-1.7920
5.516428	-1.6999
5.517110	-1.6841
5.517791	-2.0607
5.518472	-1.8741
5.519153	-2.1703
5.519835	-2.2554
5.520515	-2.3318
5.521196	-2.3651
5.521877	-2.2139
5.522559	-2.1960
5.523240	-2.3904
5.523921	-2.2241
5.524602	-1.9665
5.525283	-2.0293
5.525964	-1.7438
5.526645	-1.8132
5.527327	-2.0306
5.528008	-1.2928
5.528689	-1.2141
5.529370	-1.1246
5.530051	-0.4052
5.530732	-0.1941
5.531413	-0.2300
5.532094	-0.0187
5.532775	0.0786
5.533457	0.6523
5.534138	0.7200
5.534819	0.7184
5.535500	1.3011
5.536181	1.3415
5.536862	1.7520
5.537543	1.5612
5.538225	1.8827
5.538906	2.0929
5.539587	2.1068
5.540268	1.5510
5.540949	2.3753
5.541630	2.2512
5.542311	2.2103
5.542993	2.2856
5.543674	2.1653
5.544354	1.9289
5.545036	2.2271
5.545717	2.3457
5.546398	2.3802
5.547079	2.1107
5.547760	1.5572
5.548441	1.8653
5.549122	1.3470
5.549804	1.3867
5.550485	1.2601
5.551166	1.5138
5.551847	1.0101
5.552528	0.5888
5.553209	0.0489
5.553890	-0.1779
5.554572	-0.1250
5.555253	-0.2331
5.555934	-0.4801
5.556615	-0.9706
5.557296	-1.1855
5.557977	-1.3062
5.558658	-1.2429
5.559340	-1.3980
5.560020	-1.9157
5.560701	-1.9343
5.561383	-2.0297
5.562064	-2.1825
5.562745	-2.1766
5.563426	-1.6701
5.564107	-2.4567
5.564788	-2.2765
5.565469	-2.0862
5.566151	-2.5576
5.566832	-2.6088
5.567513	-2.0926
5.568194	-1.9648
5.568875	-2.2455
5.569556	-1.4659
5.570237	-1.8416
5.570919	-1.6379
5.571599	-1.2693
5.572281	-1.5599
5.572962	-1.2139
5.573643	-0.7592
5.574324	-0.4102
5.575006	-0.3309
5.575686	-0.0077
5.576367	0.1152
5.577049	0.8351
5.577730	0.3461
5.578411	0.7578
5.579092	0.8647
5.579773	0.8340
5.580454	1.2240
5.581135	1.6384
5.581816	1.8676
5.582498	1.9067
5.583179	2.2472
5.583860	2.2425
5.584541	2.1570
5.585222	2.2343
5.585903	2.4738
5.586585	2.7106
5.587265	2.2475
5.587946	2.1335
5.588628	2.6927
5.589309	2.4661
5.589990	2.0711
5.590671	1.9621
5.591352	1.9569
5.592033	2.1240
5.592714	1.4985
5.593396	1.9412
5.594077	1.4294
5.594758	1.4991
5.595439	0.9268
5.596120	0.8596
5.596801	0.5673
5.597482	0.1899
5.598164	0.2740
5.598845	-0.4689
5.599525	-0.1589
5.600207	-0.8570
5.600888	-0.8063
5.601569	-1.6169
5.602250	-1.4286
5.602931	-1.5680
5.603612	-1.3783
5.604293	-1.6477
5.604975	-2.2010
5.605656	-1.9407
5.606337	-2.0659
5.607018	-2.0593
5.607699	-2.2247
5.608380	-2.1700
5.609061	-2.1353
5.609742	-2.4077
5.610424	-2.3656
5.611104	-2.2700
5.611786	-2.1225
5.612467	-2.2973
5.613148	-1.7775
5.613829	-1.7682
5.614511	-1.9680
5.615191	-1.4789
5.615872	-1.3987
5.616554	-1.3652
5.617235	-1.0265
5.617916	-0.5762
5.618597	-0.4080
5.619278	-0.3073
5.619959	0.1508
5.620640	0.5296
5.621322	0.5443
5.622003	0.6380
5.622684	1.0045
5.623365	1.3993
5.624046	1.4903
5.624727	1.5255
5.625408	1.7716
5.633582	1.9162
5.634263	2.1301
5.634944	2.1177
5.635625	1.7490
5.636306	2.0021
5.636987	1.4385
5.637669	1.1381
5.638350	1.3189
5.639031	0.8428
5.639712	0.6807
5.640393	0.6223
5.641074	0.1274
5.641755	-0.2969
5.642437	-0.6267
5.643117	-0.4766
5.643799	-0.7840
5.644480	-0.8487
5.645161	-1.1899
5.645842	-1.4121
5.646523	-1.4969
5.647204	-1.7716
5.647885	-1.9013
5.648567	-1.9721
5.649248	-2.2699
5.649929	-2.1095
5.650610	-2.4860
5.651291	-2.1655
5.651972	-2.2455
5.652653	-2.5159
5.653334	-2.1918
5.654016	-2.4012
5.654696	-2.5221
5.655378	-2.6096
5.656059	-2.3697
5.656740	-2.2531
5.657421	-1.8796
5.658103	-1.7367
5.658783	-1.7912
5.659464	-1.3170
5.660146	-1.0696
5.660827	-1.1694
5.661508	-0.6198
5.662189	-0.4859
5.662870	-0.6848
5.663551	-0.2725
5.664232	-0.0330
5.664913	0.1991
5.665595	0.5877
5.666276	1.0219
5.666957	1.1234
5.667638	1.2574
5.668319	1.2923
5.669000	1.7463
5.669681	2.2238
5.670362	2.1982
5.671043	2.1427
5.671725	2.2976
5.672406	2.0355
5.673087	2.1852
5.673768	2.3570
5.674449	2.4107
5.675130	3.0520
5.675811	2.5178
5.676493	2.4428
5.677174	2.6090
5.677855	2.2568
5.678536	1.9771
5.679217	2.0067
5.679898	1.8441
5.680579	1.6652
5.681261	1.2160
5.681942	1.4171
5.682623	1.3883
5.683304	0.5238
5.683985	0.7785
5.684666	0.2942
5.685347	-0.0474
5.686028	-0.2115
5.686709	-0.2212
5.687390	-0.7871
5.688072	-0.5120
5.688753	-0.9850
5.689434	-1.5700
5.690115	-1.9074
5.690796	-1.3594
5.691477	-1.8404
5.692158	-1.7918
5.692840	-2.0496
5.693521	-2.2815
5.694201	-2.2204
5.694883	-2.8927
5.695564	-2.6555
5.696245	-2.4888
5.696926	-2.2621
5.697608	-2.2486
5.698288	-2.5415
5.698969	-2.1245
5.699651	-2.4082
5.700332	-2.1197
5.701013	-2.1181
5.701694	-1.6824
5.702375	-1.7862
5.703056	-1.5242
5.703738	-1.2014
5.704419	-1.0592
5.705100	-0.9126
5.705781	-0.4129
5.706462	-0.1589
5.707143	0.1417
5.707824	0.2122
5.708505	0.6266
5.709187	0.7346
5.709867	0.7061
5.710549	1.0159
5.711230	1.0806
5.711911	1.5293
5.712592	1.7451
5.713273	1.8092
5.713954	2.0651
5.714635	2.3872
5.715317	2.4553
5.715998	2.5191
5.716679	2.3285
5.717360	2.8867
5.718041	2.8215
5.718722	2.1606
5.719403	2.5698
5.720085	2.9613
5.720766	2.6417
5.721447	2.2474
5.722128	2.1734
